0,painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
271,28,https://www.twoinchbrush.com/images/painting28.png,Desert_Glow,21,11,9,https://www.youtube.com/embed/QyncJfL_HmU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1
272,29,https://www.twoinchbrush.com/images/painting29.png,Lone_Mountain,21,12,13,https://www.youtube.com/embed/NJbzIftLLmU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
273,30,https://www.twoinchbrush.com/images/painting30.png,Florida's_Glory,21,13,11,https://www.youtube.com/embed/HQC5sPN9Xhc,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
274,14,https://www.twoinchbrush.com/images/painting14.png,Autumn_Images,22,1,11,https://www.youtube.com/embed/HMx34Am6RFg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Red','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#CD5C5C','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1
275,15,https://www.twoinchbrush.com/images/painting15.png,Hint_of_Springtime,22,2,13,https://www.youtube.com/embed/C-OSaHvt8ms,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
276,16,https://www.twoinchbrush.com/images/painting16.png,Around_the_Bend,22,3,14,https://www.youtube.com/embed/Kl5X3icOVvw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
277,4,https://www.twoinchbrush.com/images/painting4.png,Countryside_Oval,22,4,12,https://www.youtube.com/embed/hdNH5axK4u0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
278,5,https://www.twoinchbrush.com/images/painting5.png,Russet_Winter,22,5,9,https://www.youtube.com/embed/aE4nID1p-t0,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
279,6,https://www.twoinchbrush.com/images/painting6.png,Purple_Haze,22,6,11,https://www.youtube.com/embed/ZoJ2tcXWb7g,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
280,7,https://www.twoinchbrush.com/images/painting7.png,Dimensions,22,7,12,https://www.youtube.com/embed/JUuP75RVZDI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
281,8,https://www.twoinchbrush.com/images/painting8.png,Deep_Wilderness_Home,22,8,12,https://www.youtube.com/embed/uZWNvDFfbUk,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
282,9,https://www.twoinchbrush.com/images/painting9.png,Haven_in_the_Valley,22,9,13,https://www.youtube.com/embed/Qccgam514ds,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
283,10,https://www.twoinchbrush.com/images/painting10.png,Wintertime_Blues,22,10,7,https://www.youtube.com/embed/dbMJVM4iL2Q,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
284,11,https://www.twoinchbrush.com/images/painting11.png,Pastel_Seascape,22,11,11,https://www.youtube.com/embed/K4aud_SpFDQ,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
285,12,https://www.twoinchbrush.com/images/painting12.png,Country_Creek,22,12,13,https://www.youtube.com/embed/JDa6JPcqy88,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
286,13,https://www.twoinchbrush.com/images/painting13.png,Silent_Forest,22,13,13,https://www.youtube.com/embed/AE1GKcL3NuI,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
287,295,https://www.twoinchbrush.com/images/painting295.png,Frosty_Winter_Morn,23,1,8,https://www.youtube.com/embed/1-9_enMBquw,"['Alizarin_Crimson','Cadmium_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFEC00','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15']",0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1
288,296,https://www.twoinchbrush.com/images/painting296.png,Forest_Edge,23,2,12,https://www.youtube.com/embed/puGk2iFvvp0,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
289,297,https://www.twoinchbrush.com/images/painting297.png,Mountain_Ridge_Lake,23,3,12,https://www.youtube.com/embed/Hq-z06i6HCs,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
290,298,https://www.twoinchbrush.com/images/painting298.png,Reflections_of_Gold,23,4,10,https://www.youtube.com/embed/8f9CCnqJ_1Y,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1
291,299,https://www.twoinchbrush.com/images/painting299.png,Quiet_Cove,23,5,11,https://www.youtube.com/embed/cR9hTbSomx4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
292,300,https://www.twoinchbrush.com/images/painting300.png,Rivers_Peace,23,6,13,https://www.youtube.com/embed/flCWS9LB4Ks,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
293,301,https://www.twoinchbrush.com/images/painting301.png,At_Dawn's_Light,23,7,9,https://www.youtube.com/embed/HFdTxqEznIk,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#000000','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
294,302,https://www.twoinchbrush.com/images/painting302.png,Valley_Waterfall,23,8,15,https://www.youtube.com/embed/VYcsYzzRae4,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
295,303,https://www.twoinchbrush.com/images/painting303.png,Toward_Days_End,23,9,13,https://www.youtube.com/embed/cFi_fJl40BA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
296,304,https://www.twoinchbrush.com/images/painting304.png,Falls_in_the_Glen,23,10,14,https://www.youtube.com/embed/txAtX-VyVNc,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
297,305,https://www.twoinchbrush.com/images/painting305.png,Frozen_Beauty_in_Vignette,23,11,9,https://www.youtube.com/embed/H15kV1wbDG4,"['Bright_Red','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#DB0000','#5F2E1F','#000000','#0C0040','#102E3C','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0
298,306,https://www.twoinchbrush.com/images/painting306.png,Crimson_Tide,23,12,8,https://www.youtube.com/embed/Y7SDU4i6Fco,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
299,307,https://www.twoinchbrush.com/images/painting307.png,Winter_Bliss,23,13,7,https://www.youtube.com/embed/yInYwy6AsDQ,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
300,308,https://www.twoinchbrush.com/images/painting308.png,Gray_Mountain,24,1,13,https://www.youtube.com/embed/4XxClvPZ1RE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
301,309,https://www.twoinchbrush.com/images/painting309.png,Wayside_Pond,24,2,11,https://www.youtube.com/embed/FPW2FwK4IOo,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#5F2E1F','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1
302,310,https://www.twoinchbrush.com/images/painting310.png,Teton_Winter,24,3,6,https://www.youtube.com/embed/I4h6TC4CPJY,"['Alizarin_Crimson','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White']","['#4E1500','#000000','#0C0040','#021E44','#0A3410','#FFFFFF']",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
303,311,https://www.twoinchbrush.com/images/painting311.png,Little_Home_in_the_Meadow,24,4,12,https://www.youtube.com/embed/nU1zV93N-kI,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#C79B00']",1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1
304,312,https://www.twoinchbrush.com/images/painting312.png,A_Pretty_Autumn_Day,24,5,13,https://www.youtube.com/embed/HWedDS3p7XI,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#C79B00']",1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1
