episode,title,painting_id,img_src,num_colors,youtube_src,colors,color_hex,black_gesso,bright_red,burnt_umber,cadmium_yellow,dark_sienna,indian_red,indian_yellow,liquid_black,liquid_clear,midnight_black,phthalo_blue,phthalo_green,prussian_blue,sap_green,titanium_white,van_dyke_brown,yellow_ochre,alizarin_crimson
S04E09,Cool Waters,251,https://www.twoinchbrush.com/images/painting251.png,12,https://www.youtube.com/embed/tJRvBcqQd5A,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,
S04E10,Quiet Woods,252,https://www.twoinchbrush.com/images/painting252.png,11,https://www.youtube.com/embed/wIZX57I4aDs,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S04E11,Northwest Majesty,253,https://www.twoinchbrush.com/images/painting253.png,10,https://www.youtube.com/embed/9DU6bunvD_g,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Liquid_Black','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15']",0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,
S04E12,Autumn Days,254,https://www.twoinchbrush.com/images/painting254.png,12,https://www.youtube.com/embed/VAdMkf-AAPM,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,
S04E13,Mountain Challenge,255,https://www.twoinchbrush.com/images/painting255.png,10,https://www.youtube.com/embed/o2cjLA_wgIk,"['Alizarin_Crimson','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#FFB800','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,
S05E01,Mountain Waterfall 2,230,https://www.twoinchbrush.com/images/painting230.png,11,https://www.youtube.com/embed/DqhzxdkdQS0,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S05E02,Twilight Meadow,231,https://www.twoinchbrush.com/images/painting231.png,12,https://www.youtube.com/embed/6evqNlOO7Bw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S05E03,Mountain Blossoms,232,https://www.twoinchbrush.com/images/painting232.png,5,https://www.youtube.com/embed/UVhhStJAJZc,"['Alizarin_Crimson','Liquid_Black','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White']","['#4E1500','#000000','#0C0040','#102E3C','#FFFFFF']",0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,
S05E04,Winter Stillness,233,https://www.twoinchbrush.com/images/painting233.png,7,https://www.youtube.com/embed/qg9c1SqdRko,"['Alizarin_Crimson','Burnt_Umber','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#8A3324','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15']",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,
S05E05,Quiet Pond,234,https://www.twoinchbrush.com/images/painting234.png,10,https://www.youtube.com/embed/aiK9xOIJtV8,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,
S05E06,Ocean Sunrise,235,https://www.twoinchbrush.com/images/painting235.png,6,https://www.youtube.com/embed/u0Bz6TNUK1Q,"['Alizarin_Crimson','Indian_Yellow','Liquid_Black','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFB800','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,
S05E07,Bubbling Brook,236,https://www.twoinchbrush.com/images/painting236.png,10,https://www.youtube.com/embed/LiKCzeqn-kg,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,
S05E08,Arizona Splendor,237,https://www.twoinchbrush.com/images/painting237.png,9,https://www.youtube.com/embed/spFwCh2616s,"['Alizarin_Crimson','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,
S05E09,Anatomy of A Wave,238,https://www.twoinchbrush.com/images/painting238.png,6,https://www.youtube.com/embed/DFQlu6eqrBo,"['Alizarin_Crimson','Cadmium_Yellow','Liquid_Clear','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White']","['#4E1500','#FFEC00','#FFFFFF','#0C0040','#102E3C','#FFFFFF']",0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,
S05E10,The Windmill,239,https://www.twoinchbrush.com/images/painting239.png,11,https://www.youtube.com/embed/xj8xsTSkbUk,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
S05E11,Autumn Glory,240,https://www.twoinchbrush.com/images/painting240.png,8,https://www.youtube.com/embed/yTzlm_t0RmY,"['Alizarin_Crimson','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#8A3324','#FFEC00','#FFB800','#021E44','#0A3410','#FFFFFF','#221B15']",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,
S05E12,Indian Girl,241,https://www.twoinchbrush.com/images/painting241.png,5,https://www.youtube.com/embed/2uXMx8Kjs8I,"['Bright_Red','Burnt_Umber','Indian_Yellow','Prussian_Blue','Titanium_White']","['#DB0000','#8A3324','#FFB800','#021E44','#FFFFFF']",0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,
S05E13,Meadow Stream,242,https://www.twoinchbrush.com/images/painting242.png,11,https://www.youtube.com/embed/87MMbN1bQCs,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S06E01,Blue River,217,https://www.twoinchbrush.com/images/painting217.png,12,https://www.youtube.com/embed/LygUyAb78oY,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,
S06E02,Nature's Edge,218,https://www.twoinchbrush.com/images/painting218.png,11,https://www.youtube.com/embed/Bcqyzo85A1o,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,
S06E03,Morning Mist,219,https://www.twoinchbrush.com/images/painting219.png,10,https://www.youtube.com/embed/wbZreRaE74k,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,
S06E04,Whispering Stream,220,https://www.twoinchbrush.com/images/painting220.png,11,https://www.youtube.com/embed/QglIjlqsUdU,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,
S06E05,Secluded Forest,221,https://www.twoinchbrush.com/images/painting221.png,12,https://www.youtube.com/embed/USkduOfwJok,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S06E06,Snow Trail,222,https://www.twoinchbrush.com/images/painting222.png,8,https://www.youtube.com/embed/n9EsFFtwZnE,"['Alizarin_Crimson','Burnt_Umber','Cadmium_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#8A3324','#FFEC00','#0C0040','#102E3C','#FFFFFF','#221B15','#C79B00']",0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,
S06E07,Arctic Beauty,223,https://www.twoinchbrush.com/images/painting223.png,11,https://www.youtube.com/embed/UQ-RTZCOQn0,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S06E08,Horizons West,224,https://www.twoinchbrush.com/images/painting224.png,7,https://www.youtube.com/embed/m6UM-rN2D6s,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#DB0000','#FFEC00','#FFB800','#021E44','#FFFFFF','#221B15']",0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,
S06E09,High Chateau,225,https://www.twoinchbrush.com/images/painting225.png,11,https://www.youtube.com/embed/dafH8ks9Zww,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S06E10,Country Life,226,https://www.twoinchbrush.com/images/painting226.png,10,https://www.youtube.com/embed/j8Jf7QVKLgQ,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,
S06E11,Western Expanse,227,https://www.twoinchbrush.com/images/painting227.png,11,https://www.youtube.com/embed/MTInkV5ODjk,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S06E12,Marshlands,228,https://www.twoinchbrush.com/images/painting228.png,11,https://www.youtube.com/embed/Ugiwi8uizpg,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,
S06E13,Blaze of Color,229,https://www.twoinchbrush.com/images/painting229.png,11,https://www.youtube.com/embed/se7wOprxRGs,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
S07E01,Winter Cabin,203,https://www.twoinchbrush.com/images/painting203.png,6,https://www.youtube.com/embed/kdlHV6ceI_gw,"['Bright_Red','Dark_Sienna','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#DB0000','#5F2E1F','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,
S07E02,Secluded Lake,204,https://www.twoinchbrush.com/images/painting204.png,12,https://www.youtube.com/embed/2OxSJcFvpoU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,
S07E03,Evergreens At Sunset,205,https://www.twoinchbrush.com/images/painting205.png,7,https://www.youtube.com/embed/YQPEy3hYGo8,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0A3410','#FFFFFF']",0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,
S07E04,Mountain Cabin,206,https://www.twoinchbrush.com/images/painting206.png,12,https://www.youtube.com/embed/E3IAMvO8GyM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,
S07E05,Portrait of Sally,208,https://www.twoinchbrush.com/images/painting208.png,8,https://www.youtube.com/embed/MHJB0IBnuD4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Phthalo_Blue','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#0C0040','#FFFFFF','#C79B00']",0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,
S07E06,Misty Waterfall,209,https://www.twoinchbrush.com/images/painting209.png,11,https://www.youtube.com/embed/530_cVmexiI,"['Alizarin_Crimson','Bright_Red','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,
S07E07,Barn At Sunset,210,https://www.twoinchbrush.com/images/painting210.png,10,https://www.youtube.com/embed/WT6n0K2zGnA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,
S07E08,Mountain Splendor,211,https://www.twoinchbrush.com/images/painting211.png,11,https://www.youtube.com/embed/GhOGZMpPUSE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S07E09,Lake By Mountain,212,https://www.twoinchbrush.com/images/painting212.png,11,https://www.youtube.com/embed/yAiYirlcq7o,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,
S07E10,Mountain Glory,213,https://www.twoinchbrush.com/images/painting213.png,11,https://www.youtube.com/embed/0M9pwLHRR2c,"['Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,
S07E11,Grey Winter,214,https://www.twoinchbrush.com/images/painting214.png,3,https://www.youtube.com/embed/sS-hNYgDUak,"['Alizarin_Crimson','Midnight_Black\r\n\r\n','Titanium_White']","['#4E1500','#000000','#FFFFFF']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,
S07E12,Dock Scene,215,https://www.twoinchbrush.com/images/painting215.png,9,https://www.youtube.com/embed/4KYxkqlzyqM,"['Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,
S07E13,Dark Waterfall,216,https://www.twoinchbrush.com/images/painting216.png,11,https://www.youtube.com/embed/VqMbL00eZqw,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,
S08E01,Misty Rolling Hills,190,https://www.twoinchbrush.com/images/painting190.png,10,https://www.youtube.com/embed/cC5ozePVKGI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,
S08E02,Lakeside Cabin,191,https://www.twoinchbrush.com/images/painting191.png,12,https://www.youtube.com/embed/CP6_5cQVZvQ,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,
S08E03,Warm Winter Day,192,https://www.twoinchbrush.com/images/painting192.png,10,https://www.youtube.com/embed/mUJoNLWQ1yI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,
S08E04,Waterside Way,193,https://www.twoinchbrush.com/images/painting193.png,11,https://www.youtube.com/embed/uj5FE70BcB0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S08E05,Hunter's Haven,194,https://www.twoinchbrush.com/images/painting194.png,11,https://www.youtube.com/embed/Da4SPyh1ATM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S08E06,Bubbling Mountain Brook,195,https://www.twoinchbrush.com/images/painting195.png,11,https://www.youtube.com/embed/U2_SKgM3f4A,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S08E07,Winter Hideaway,196,https://www.twoinchbrush.com/images/painting196.png,10,https://www.youtube.com/embed/19oz9XHZNzA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,
S08E08,Foot of The Mountain,197,https://www.twoinchbrush.com/images/painting197.png,13,https://www.youtube.com/embed/cIUBUc_ITBc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
